userid,vzor_id,ATMS_1,ATMS_2,ATMS_3,ATMS_4,ATMS_5,ATMS_6,ATMS_7,ATMS_8,max_TMS_1,max_TMS_2,max_TMS_3,max_TMS_4,max_TMS_5,max_TMS_6,max_TMS_7,max_TMS_8,min_TMS_1,min_TMS_2,min_TMS_3,min_TMS_4,min_TMS_5,min_TMS_6,min_TMS_7,min_TMS_8,length_1,length_2,length_3,length_4,length_5,length_6,length_7,length_8,accel_x_1,accel_x_2,accel_x_3,accel_x_4,accel_x_5,accel_x_6,accel_x_7,accel_x_8,accel_y_1,accel_y_2,accel_y_3,accel_y_4,accel_y_5,accel_y_6,accel_y_7,accel_y_8,accel_z_1,accel_z_2,accel_z_3,accel_z_4,accel_z_5,accel_z_6,accel_z_7,accel_z_8,max_accel_x_1,max_accel_x_2,max_accel_x_3,max_accel_x_4,max_accel_x_5,max_accel_x_6,max_accel_x_7,max_accel_x_8,min_accel_x_1,min_accel_x_2,min_accel_x_3,min_accel_x_4,min_accel_x_5,min_accel_x_6,min_accel_x_7,min_accel_x_8,max_accel_y_1,max_accel_y_2,max_accel_y_3,max_accel_y_4,max_accel_y_5,max_accel_y_6,max_accel_y_7,max_accel_y_8,min_accel_y_1,min_accel_y_2,min_accel_y_3,min_accel_y_4,min_accel_y_5,min_accel_y_6,min_accel_y_7,min_accel_y_8,max_accel_z_1,max_accel_z_2,max_accel_z_3,max_accel_z_4,max_accel_z_5,max_accel_z_6,max_accel_z_7,max_accel_z_8,min_accel_z_1,min_accel_z_2,min_accel_z_3,min_accel_z_4,min_accel_z_5,min_accel_z_6,min_accel_z_7,min_accel_z_8,total_accel_1,total_accel_2,total_accel_3,total_accel_4,total_accel_5,total_accel_6,total_accel_7,total_accel_8,gyro_x_1,gyro_x_2,gyro_x_3,gyro_x_4,gyro_x_5,gyro_x_6,gyro_x_7,gyro_x_8,gyro_y_1,gyro_y_2,gyro_y_3,gyro_y_4,gyro_y_5,gyro_y_6,gyro_y_7,gyro_y_8,gyro_z_1,gyro_z_2,gyro_z_3,gyro_z_4,gyro_z_5,gyro_z_6,gyro_z_7,gyro_z_8,max_gyro_x_1,max_gyro_x_2,max_gyro_x_3,max_gyro_x_4,max_gyro_x_5,max_gyro_x_6,max_gyro_x_7,max_gyro_x_8,min_gyro_x_1,min_gyro_x_2,min_gyro_x_3,min_gyro_x_4,min_gyro_x_5,min_gyro_x_6,min_gyro_x_7,min_gyro_x_8,max_gyro_y_1,max_gyro_y_2,max_gyro_y_3,max_gyro_y_4,max_gyro_y_5,max_gyro_y_6,max_gyro_y_7,max_gyro_y_8,min_gyro_y_1,min_gyro_y_2,min_gyro_y_3,min_gyro_y_4,min_gyro_y_5,min_gyro_y_6,min_gyro_y_7,min_gyro_y_8,max_gyro_z_1,max_gyro_z_2,max_gyro_z_3,max_gyro_z_4,max_gyro_z_5,max_gyro_z_6,max_gyro_z_7,max_gyro_z_8,min_gyro_z_1,min_gyro_z_2,min_gyro_z_3,min_gyro_z_4,min_gyro_z_5,min_gyro_z_6,min_gyro_z_7,min_gyro_z_8,total_gyro_1,total_gyro_2,total_gyro_3,total_gyro_4,total_gyro_5,total_gyro_6,total_gyro_7,total_gyro_8
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,6.8e-07,1.02e-06,8.8e-07,9.2e-07,7.3e-07,1.71e-06,9.2e-07,1.05e-06,1.54e-06,2.29e-06,1.96e-06,2.5e-06,3e-06,3.09e-06,1.46e-06,2.03e-06,4e-08,7e-08,6e-08,1.2e-07,3e-08,3.2e-07,4.7e-07,4.2e-07,155.56710151,304.13850977,313.51546734,222.75537135,372.20311581,613.38437491,130.60735548,411.79805441,-1.38515545,-1.30978767,-1.36589172,-1.75560336,-1.80794905,-1.3679714,-1.80163575,-1.36343458,7.28076636,7.096574,7.57059833,7.61813182,7.55251045,7.52132211,6.980595,7.21662842,6.23363,6.42938867,5.62078611,5.52973364,5.69080045,5.73512105,6.32338625,6.28893789,-1.04387,-0.73502,-0.804452,-0.493206,-0.768539,-0.0191536,-0.972046,-0.634463,-2.1452,-1.88184,-2.16675,-2.727,-3.05261,-2.59292,-2.61926,-2.07098,7.56568,7.37654,7.8027,8.04931,8.19775,8.3007,7.2664,7.49864,6.79714,6.76123,7.27119,7.38611,6.2369,6.5242,6.5673,6.92643,7.36935,7.64469,6.40688,5.89931,7.93678,7.50582,6.70855,6.95276,5.61919,5.45878,4.9967,5.01106,4.69024,3.21541,5.77721,5.47075,9.70549758,9.68548211,9.54310004,9.60096852,9.68349697,9.66614797,9.61010264,9.68825907,-0.12656025,-0.03974697,-0.11304406,0.01949221,0.01518838,0.13519423,-0.00572683,-0.10265744,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15599285,-0.18541801,-0.09183343,-0.02188007,0.14849587,0.57723544,0.07696912,-0.0434357,-0.0507018,0.244346,0.0458149,0.140499,0.26145,0.508851,0.109956,0.0690278,-0.192423,-0.324369,-0.23274,-0.117286,-0.215635,-0.31032,-0.086132,-0.306654,0.0500909,0.145386,0.0965167,0.174097,1.46974,1.50456,0.712269,0.24679,-0.549779,-1.64017,-1.29015,-0.406836,-0.0561996,0.351248,-0.0879646,-0.193033,0.0109956,0.0940733,0.0549779,0.109345,0.794125,0.885755,0.210138,0.06353,-0.419054,-0.540005,-0.389121,-0.178984,-0.207083,-0.00122173,-0.00855211,-0.203418,0.27067723,0.46494663,0.32763571,0.16362881,0.38697733,1.14133314,0.37386533,0.19410971
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,9e-07,2.05e-06,9.8e-07,1.41e-06,1.51e-06,1.64e-06,1.17e-06,1.78e-06,1.88e-06,3.07e-06,2.66e-06,3.26e-06,2.87e-06,2.83e-06,1.74e-06,2.53e-06,1.2e-07,2.6e-07,3e-08,1.4e-07,1.3e-07,8.8e-07,6e-08,9e-07,127.93866734,388.55079118,82.36015083,271.33328316,654.50431132,253.29262164,164.90290687,404.25063014,-1.5155295,-1.07951911,-1.6783355,-1.01248111,-1.10334837,-1.37337388,-1.61232414,-1.31855136,6.6663575,7.20175889,7.6009925,7.5984,7.89998368,7.0964125,6.76157,6.89399545,6.848315,6.62076667,5.2073875,5.06852444,4.85846526,6.75254625,6.81218857,7.00630364,-0.651223,-0.636858,-0.907402,-0.418985,0.553061,-0.445322,-0.457293,-0.509965,-2.12605,-1.5706,-2.1069,-1.70467,-2.28167,-2.86586,-2.57377,-2.04225,7.38851,8.30788,7.90087,8.02058,8.30549,7.83143,7.82665,7.08444,6.4021,6.70137,7.29513,7.25204,7.41724,5.81073,5.70778,6.72771,8.11395,7.95833,6.84502,6.00705,7.28556,9.31105,7.9703,7.94636,5.05655,4.47237,4.46997,3.4261,3.12204,4.25689,6.03578,5.65271,9.72365517,9.90451243,9.39889563,9.23603428,9.40311534,10.09073879,9.79117602,9.94438939,-0.11904239,-0.47749288,-0.22754735,0.15977513,0.18631368,0.61537112,0.01649329,-0.15366055,0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.15111286,-0.3567453,-0.11682785,0.05898224,0.34980076,0.55489475,0.05279621,-0.18586967,0.328035,0.0946841,0.0201586,0.551,1.20279,1.11972,0.135001,0.333532,-0.737925,-0.911411,-0.590707,-0.378126,-0.194866,0.161268,-0.219301,-0.726319,0.184481,-0.19059,0.280387,0.318872,1.33841,1.22601,0.286496,0.0610865,-0.395841,-0.921185,-0.468534,-0.208305,-0.208916,0.330478,-0.172264,-0.483194,0.0238237,-0.0103847,0.0806342,0.174707,0.968832,0.711047,0.168599,-0.0299324,-0.38118,-0.474642,-0.302378,-0.155771,-0.103847,0.171653,-0.11973,-0.327424,0.43197536,0.897258,0.4003085,0.34000446,0.78597684,1.19807757,0.19763443,0.43206476
Vk2LE9pv1cgXgDCkG2IKoMy728q1,1,1.57e-06,,,,,,,1.38e-06,3.47e-06,,,,,,,3.45e-06,6e-08,,,,,,,1.9e-07,290.40416221,,,,,,,176.96469024,1.41816589,,,,,,,1.45886583,7.34674111,,,,,,,7.1028,6.30020889,,,,,,,6.88971333,2.09732,,,,,,,2.54982,0.459687,,,,,,,0.349553,7.99903,,,,,,,7.35978,6.98628,,,,,,,6.90248,7.50103,,,,,,,7.1419,4.72855,,,,,,,6.72771,9.84336857,,,,,,,10.03227792,-0.50016289,,,,,,,-0.4028655,0,,,,,,,0.0,0.18475283,,,,,,,0.03878987,-0.156992,,,,,,,-0.119119,-0.913854,,,,,,,-0.808175,0.680504,,,,,,,0.739147,0.0739147,,,,,,,0.10568,0.321926,,,,,,,0.266337,0.0287107,,,,,,,-0.072693,0.64811077,,,,,,,0.58793883
Vk2LE9pv1cgXgDCkG2IKoMy728q1,1,2.82e-06,2e-08,,,,,,1.16e-06,4.05e-06,2e-08,,,,,,2.36e-06,1.77e-06,2e-08,,,,,,1.4e-07,312.09650701,1.41421356,,,,,,212.72748779,1.4379562,1.40061,,,,,,1.1643006,7.682516,8.28394,,,,,,7.257544,5.538746,5.55455,,,,,,6.597222,3.60088,1.40061,,,,,,3.62722,-0.871489,1.40061,,,,,,-1.10612,8.24324,8.28394,,,,,,8.03494,7.24725,8.28394,,,,,,6.71334,6.06212,5.55455,,,,,,7.57525,4.67588,5.55455,,,,,,5.38695,9.70509299,10.07166302,,,,,,10.01969311,-0.5015204,-0.466701,,,,,,-0.44501521,1,0.0,,,,,,0.0,0.0880868,0.0836885,,,,,,0.12663232,-0.395841,-0.466701,,,,,,0.00061087,-0.616974,-0.466701,,,,,,-0.605978,1.09467,0.248011,,,,,,0.985326,0.446543,0.248011,,,,,,-0.0250455,0.321315,0.0836885,,,,,,0.417832,-0.131336,0.0836885,,,,,,-0.208305,0.95106555,0.53509162,,,,,,0.7025585
Vk2LE9pv1cgXgDCkG2IKoMy728q1,1,1.63e-06,,,,3e-08,,,1.22e-06,3.74e-06,,,,3e-08,,,3.14e-06,1.6e-07,,,,3e-08,,,3.9e-07,283.75178544,,,,1.0,,,242.258207,0.80099356,,,,-0.265756,,,1.30909678,7.78328556,,,,6.61757,,,7.32147,5.18477556,,,,8.02776,,,6.84289333,3.24175,,,,-0.265756,,,3.5937,-1.22344,,,,-0.265756,,,-1.75016,8.42759,,,,6.61757,,,7.75482,7.12993,,,,6.61757,,,7.0198,6.79953,,,,8.02776,,,7.41005,3.92888,,,,8.02776,,,5.97353,9.56071336,,,,10.40710284,,,10.22779633,-0.44362394,,,,-0.260229,,,-0.42047894,1,,,,0.0,,,0.0,-0.02653883,,,,0.108734,,,0.22954974,0.0329867,,,,-0.260229,,,-0.0568105,-0.82589,,,,-0.260229,,,-0.703717,1.53877,,,,-0.0158825,,,1.15087,0.215635,,,,-0.0158825,,,0.0598648,0.243735,,,,0.108734,,,0.672563,-0.299324,,,,0.108734,,,-0.076969,0.99840344,,,,0.28247915,,,0.7121064
Vk2LE9pv1cgXgDCkG2IKoMy728q1,1,1.97e-06,,,,1.8e-07,,,1.1e-06,3.07e-06,,,,1.8e-07,,,2.41e-06,7e-08,,,,1.8e-07,,,2.1e-07,267.24532715,,,,6.08276253,,,267.63885327,1.469014,,,,-0.277727,,,0.49360452,7.64639714,,,,6.86178,,,7.26600333,5.69478,,,,8.11874,,,6.56988833,2.9305,,,,-0.277727,,,2.20027,-0.687136,,,,-0.277727,,,-1.39582,8.28873,,,,6.86178,,,7.74285,7.09402,,,,6.86178,,,6.75883,7.01501,,,,8.11874,,,8.11395,4.64954,,,,8.11874,,,5.4109,9.74565995,,,,10.63367746,,,9.87832883,-0.50754171,,,,-0.236405,,,-0.31469739,1,,,,0.0,,,1.0,-0.00061096,,,,0.00061087,,,0.07844527,-0.318261,,,,-0.236405,,,0.0519235,-0.68478,,,,-0.236405,,,-0.615752,1.24922,,,,-0.0500909,,,1.07573,0.470366,,,,-0.0500909,,,0.102014,0.166766,,,,0.00061087,,,0.252898,-0.231518,,,,0.00061087,,,-0.109345,0.97650956,,,,0.24165429,,,0.6921079
Vk2LE9pv1cgXgDCkG2IKoMy728q1,1,1.71e-06,,,,,,,1.14e-06,2.1e-06,,,,,,,2.31e-06,1.7e-07,,,,,,,4.5e-07,365.42641233,,,,,,,125.92231564,1.4712382,,,,,,,1.32918,7.4905,,,,,,,7.31668,6.11551,,,,,,,6.70895333,2.0231,,,,,,,1.63524,0.864307,,,,,,,0.88346,8.26239,,,,,,,7.38611,7.04374,,,,,,,7.19218,7.34062,,,,,,,7.37654,5.24091,,,,,,,6.00705,9.81563816,,,,,,,10.02388229,-0.39950586,,,,,,,-0.31938067,0,,,,,,,0.0,0.14141516,,,,,,,0.08684465,-0.0470366,,,,,,,-0.122784,-0.613309,,,,,,,-0.605367,0.505796,,,,,,,0.520457,0.229685,,,,,,,-0.0146608,0.249233,,,,,,,0.144164,0.0800233,,,,,,,0.054367,0.56776965,,,,,,,0.44558945
Vk2LE9pv1cgXgDCkG2IKoMy728q1,1,1.49e-06,,,,,,6e-08,1.05e-06,2.71e-06,,,,,,6e-08,1.94e-06,1.9e-07,,,,,,6e-08,1.9e-07,325.89480778,,,,,,1.0,153.18900748,1.11689337,,,,,,0.0766145,1.75106037,7.182605,,,,,,7.15148,7.17243,6.2282175,,,,,,7.45076,7.02548625,2.59531,,,,,,0.0766145,2.77249,-0.497994,,,,,,0.0766145,0.275333,7.67581,,,,,,7.15148,7.66863,6.67503,,,,,,7.15148,6.73968,7.13712,,,,,,7.45076,7.46512,4.8722,,,,,,7.45076,6.51462,9.63480764,,,,,,10.32779553,10.2238604,-0.39339725,,,,,,0.108734,-0.28168534,0,,,,,,0.0,0.0,0.04085163,,,,,,-0.0482584,0.0722347,-0.11973,,,,,,0.108734,0.102014,-0.654237,,,,,,0.108734,-0.611476,0.606589,,,,,,-0.0366519,0.427606,0.182649,,,,,,-0.0366519,-0.0806342,0.212581,,,,,,-0.0482584,0.230907,-0.189979,,,,,,-0.0482584,-0.147829,0.6183212,,,,,,0.12448019,0.43038282
Vk2LE9pv1cgXgDCkG2IKoMy728q1,1,1.37e-06,,,,,,,1.06e-06,2.44e-06,,,,,,,1.94e-06,5e-08,,,,,,,4.2e-07,242.61782068,,,,,,,228.87350771,1.13694615,,,,,,,1.60759709,7.33912625,,,,,,,7.14429727,5.95767125,,,,,,,6.75730727,2.58334,,,,,,,3.05979,-0.0454898,,,,,,,0.105345,8.05649,,,,,,,7.6399,6.71095,,,,,,,6.92403,7.36696,,,,,,,7.43878,3.36864,,,,,,,5.49709,9.63595529,,,,,,,10.01665155,-0.48105642,,,,,,,-0.26167251,0,,,,,,,0.0,0.01015573,,,,,,,0.05842088,-0.00733038,,,,,,,0.0855211,-0.876592,,,,,,,-0.544892,0.5791,,,,,,,0.767247,0.133169,,,,,,,0.0464258,0.210749,,,,,,,0.280387,-0.106901,,,,,,,-0.0934624,0.65513765,,,,,,,0.44381952
Vk2LE9pv1cgXgDCkG2IKoMy728q1,1,2.03e-06,,,,,,,1.26e-06,3.16e-06,,,,,,,2.09e-06,4.7e-07,,,,,,,5.8e-07,313.44934489,,,,,,,245.46356922,0.85622625,,,,,,,1.62247167,7.4830775,,,,,,,7.31774333,6.01782625,,,,,,,6.73648667,1.68552,,,,,,,2.86347,-0.430956,,,,,,,0.296881,8.07085,,,,,,,7.77397,6.94797,,,,,,,7.00304,6.70855,,,,,,,7.10599,5.50427,,,,,,,6.15789,9.6786355,,,,,,,10.11936123,-0.39576425,,,,,,,-0.22011509,0,,,,,,,0.0,0.06055196,,,,,,,0.03739859,-0.314596,,,,,,,-0.013439,-0.499688,,,,,,,-0.533896,0.648128,,,,,,,0.629191,0.175318,,,,,,,-0.139277,0.258396,,,,,,,0.235794,-0.215025,,,,,,,-0.146608,0.58976174,,,,,,,0.36236504
Vk2LE9pv1cgXgDCkG2IKoMy728q1,1,1.16e-06,5e-08,,,1.6e-07,,,1.08e-06,2.05e-06,5e-08,,,1.6e-07,,,1.44e-06,6e-08,5e-08,,,1.6e-07,,,7.1e-07,317.94653486,2.82842712,,,4.0,,,175.8521194,0.93594826,0.320823,,,0.670376,,,1.73499844,7.32846769,7.95833,,,7.05811,,,7.26719889,6.11681692,5.31992,,,7.2281,,,6.61278444,2.07817,0.320823,,,0.670376,,,2.56658,-0.011971,0.320823,,,0.670376,,,0.641646,7.95833,7.95833,,,7.05811,,,7.40766,6.84023,7.95833,,,7.05811,,,7.0605,6.87136,5.31992,,,7.2281,,,7.27598,5.05177,5.31992,,,7.2281,,,6.2752,9.62624227,9.57807353,,,10.12480866,,,9.99391609,-0.25308612,-0.35308,,,-0.216246,,,-0.23301121,0,0.0,,,0.0,,,0.0,0.07983545,-0.00671952,,,-0.0146608,,,0.08687874,0.0164934,-0.35308,,,-0.216246,,,0.0427606,-0.492968,-0.35308,,,-0.216246,,,-0.543059,0.361632,0.17654,,,0.161268,,,0.410501,0.0433714,0.17654,,,0.161268,,,0.0238237,0.265116,-0.00671952,,,-0.0146608,,,0.280998,-0.0574213,-0.00671952,,,-0.0146608,,,-0.102014,0.37994822,0.39481263,,,0.27015669,,,0.35067975
Vk2LE9pv1cgXgDCkG2IKoMy728q1,2,5.6e-07,5.1e-07,1.38e-06,,,1.2e-07,1.2e-07,1.13e-06,1.38e-06,1.75e-06,4.08e-06,,,1.9e-07,1.2e-07,1.72e-06,2e-08,4e-08,3e-08,,,4e-08,1.2e-07,2.8e-07,245.23245763,161.60406008,296.70100325,,,5.39834564,8.12310563,182.39930922,0.66732973,1.16152957,1.22523199,,,1.080985,0.94331467,0.74699075,6.59243455,6.83732643,6.74686083,,,6.80552,6.77639,6.67383875,7.10076727,6.78294357,6.56390417,,,6.71214,7.12035667,6.85699375,1.47004,2.48997,3.12443,,,1.12049,1.01035,1.3623,0.0837971,0.325611,0.0526724,,,1.04148,0.849942,0.169988,7.1036,7.12993,7.50103,,,6.83784,6.8546,7.21134,6.24887,6.51702,6.12197,,,6.7732,6.69419,6.33506,8.11874,8.73644,7.72609,,,6.86896,7.20655,7.68778,6.17465,4.707,2.96642,,,6.55532,7.02698,6.21535,9.72968615,9.74798101,9.60339441,,,9.62015119,9.87508861,9.61682378,-0.04120569,0.11362087,-0.05548691,,,-0.185703,-0.1400919,-0.15997025,0,0.0,0.0,,,0.0,0.0,0.0,0.05222897,-0.06592979,-0.30288731,,,0.01740965,0.0720821,0.10468705,0.301767,0.657902,0.38118,,,-0.168599,-0.0965167,0.233961,-0.422719,-0.189979,-0.674395,,,-0.202807,-0.185703,-0.542448,0.18387,0.086132,0.199753,,,0.246179,0.296881,0.101404,-0.142942,-0.879035,-1.57053,,,0.147219,0.18326,-0.0849103,0.149662,0.114232,0.0403171,,,0.0213803,0.0983493,0.212581,-0.076969,-0.389732,-0.671341,,,0.013439,0.0384845,0.018326,0.1951877,0.39322737,0.66694746,,,0.27505554,0.30877211,0.3520078
Vk2LE9pv1cgXgDCkG2IKoMy728q1,2,1.42e-06,1.08e-06,1.21e-06,,6e-08,,,2.14e-06,2.2e-06,1.88e-06,2.96e-06,,6e-08,,,3.38e-06,1.9e-07,4.7e-07,4e-08,,6e-08,,,1.4e-07,182.99484941,212.52391264,234.00982408,,1.0,,,309.2922876,-0.0458891,0.50677369,0.52299967,,0.739808,,,0.74699043,6.749655,6.85859,6.92669111,,6.71574,,,6.98628143,7.35778,6.48802111,6.68913222,,6.74686,,,6.81560714,1.28329,1.15401,1.49877,,0.739808,,,2.00155,-0.976834,-0.440533,-0.131681,,0.739808,,,-0.500388,7.05332,7.13712,7.16106,,6.71574,,,7.33823,6.40928,6.40449,6.61757,,6.71574,,,6.59603,8.03494,7.41963,7.49864,,6.74686,,,7.56328,6.61278,5.9448,5.72932,,6.74686,,,6.05254,10.03598942,9.47407002,9.67202425,,9.54822494,,,9.83059072,0.03868811,0.09991043,-0.14192423,,-0.0818559,,,-0.35360357,0,0.0,0.0,,0.0,,,0.0,-0.0147626,-0.18251287,-0.22337305,,0.099571,,,0.29967314,0.262061,0.351858,-0.00855211,,-0.0818559,,,-0.298713,-0.253509,-0.0592539,-0.363465,,-0.0818559,,,-0.442877,0.733038,-0.0641408,0.0610865,,0.152716,,,0.483805,-0.258396,-0.671952,-0.675617,,0.152716,,,0.263283,0.108734,0.21197,0.0580322,,0.099571,,,0.59315,-0.182038,-0.364687,-0.496023,,0.099571,,,0.127671,0.39333254,0.45777379,0.41595636,,0.19984231,,,0.59773562
Vk2LE9pv1cgXgDCkG2IKoMy728q1,2,1.93e-06,1.49e-06,1.5e-06,1.7e-07,,,,1.37e-06,3.78e-06,2e-06,2.19e-06,1.7e-07,,,,2.53e-06,8.3e-07,1.17e-06,6.2e-07,1.7e-07,,,,3.3e-07,288.99831036,139.17572634,333.37864508,2.82842712,,,,189.22497351,-0.10671287,0.98641,0.60034598,-0.28491,,,,0.68576851,6.14249571,5.92485,6.31770083,6.49786,,,,6.51462143,8.36397143,7.39329333,7.09182583,7.02459,,,,6.69042571,1.51553,1.79086,1.62327,-0.28491,,,,1.54426,-1.60172,-0.1652,-0.0622492,-0.28491,,,,-0.289698,6.41885,6.11,6.78996,6.49786,,,,6.87854,5.65271,5.63116,5.9472,6.49786,,,,6.17943,9.26556,7.87932,7.69257,7.02459,,,,7.5154,6.96473,6.82826,6.22971,7.02459,,,,5.92086,10.42949405,9.56434289,9.53565026,9.57330784,,,,9.39005805,-0.35220737,0.05273807,0.08939006,0.040928,,,,-0.1356992,0,0.0,0.0,0.0,,,,0.0,0.12278391,-0.1732821,-0.20942512,-0.0830777,,,,0.09197893,0.0299324,0.263283,0.319483,0.040928,,,,0.224798,-0.570548,-0.140499,-0.107512,0.040928,,,,-0.451429,0.497855,-0.211359,0.0274889,0.0519235,,,,0.361021,-0.489914,-0.445932,-0.708604,0.0519235,,,,-0.0580322,0.463036,0.0647517,0.125227,-0.0830777,,,,0.227853,-0.0788016,-0.412945,-0.429438,-0.0830777,,,,-0.0232129,0.49959638,0.45229388,0.4544665,0.10617465,,,,0.39017439
Vk2LE9pv1cgXgDCkG2IKoMy728q1,2,8.6e-07,9.3e-07,2.42e-06,,,,1.1e-07,1.34e-06,2.18e-06,1.66e-06,3.4e-06,,,,2e-07,2.3e-06,2e-08,6e-08,1.42e-06,,,,3e-08,1.3e-07,156.2520668,232.7847192,286.87785078,,,,9.39834564,263.39627004,0.45920748,0.57663397,1.2148178,,,,0.3907332,0.47378598,6.377435,6.67742846,6.659714,,,,6.725792,6.58458556,7.70095,7.12109308,6.147352,,,,7.151002,6.59921889,1.54665,1.14682,2.25294,,,,1.01035,1.06542,-0.339977,-0.220267,0.361524,,,,-0.521936,0.0574608,6.94318,7.17303,6.93121,,,,6.97192,6.98867,5.68862,6.2752,6.47632,,,,6.359,6.2752,8.79869,8.40844,7.06768,,,,7.60159,7.54892,6.71574,5.71257,5.03022,,,,6.68461,5.67426,10.04885061,9.81863462,9.19230503,,,,9.84425522,9.34950824,-0.06353004,0.10859297,0.11691968,,,,-0.07843517,-0.28133733,0,0.0,0.0,,,,0.0,0.0,0.10177011,-0.11512454,-0.4054924,,,,0.01795942,0.12577043,0.366519,0.667676,0.401338,,,,-0.00061087,0.38851,-0.578489,-0.151495,-0.144775,,,,-0.153327,-0.59315,0.40928,0.122784,0.0568105,,,,0.156382,0.164934,-0.610865,-0.646295,-0.664011,,,,-0.131947,0.00305433,0.263283,0.0177151,-0.189979,,,,0.108734,0.271835,-0.0928515,-0.253509,-0.646906,,,,-0.0946841,-0.0507018,0.33195207,0.33333133,0.63152902,,,,0.16116372,0.45914081
Vk2LE9pv1cgXgDCkG2IKoMy728q1,2,1.62e-06,1.15e-06,2.01e-06,,,,,2.17e-06,2.97e-06,1.82e-06,2.95e-06,,,,,3.63e-06,4.5e-07,2.9e-07,3.5e-07,,,,,2.4e-07,290.91679889,256.95415893,198.90374492,,,,,181.96001998,0.2412824,0.50445874,0.4443648,,,,,0.44113175,6.64976333,6.662585,6.658754,,,,,6.7875625,7.05571333,6.768408,7.104074,,,,,7.42801,1.47962,1.1157,1.10852,,,,,0.699107,-0.893037,-0.579397,-0.392649,,,,,0.248997,7.18261,6.96234,7.10599,,,,,7.05811,6.28478,6.33985,6.46913,,,,,6.49068,7.87692,8.14268,7.65905,,,,,7.94875,6.00466,6.13634,6.4811,,,,,6.54814,9.7479773,9.53775423,9.76658953,,,,,10.080452,-0.04839418,0.09095778,0.09236288,,,,,-0.35796675,0,0.0,0.0,,,,,0.0,0.21414223,-0.13970483,-0.3152064,,,,,0.08170312,0.175318,0.265726,0.318872,,,,,-0.266948,-0.357967,-0.054367,-0.103847,,,,,-0.433714,0.282831,0.0910189,-0.0177151,,,,,0.383623,-0.133779,-0.419664,-0.473421,,,,,0.105069,0.455705,0.145386,-0.163712,,,,,0.125227,-0.117897,-0.359189,-0.456927,,,,,0.0372628,0.35626672,0.31623959,0.46928824,,,,,0.45466274
Vk2LE9pv1cgXgDCkG2IKoMy728q1,2,1.47e-06,1.25e-06,1.7e-06,,,,,1.71e-06,2.58e-06,2.09e-06,2.94e-06,,,,,2.32e-06,3e-08,3.8e-07,1.2e-07,,,,,1.3e-06,286.03459357,278.08090967,207.85653835,,,,,141.16893212,0.0188535,0.19197139,0.6256853,,,,,0.5980722,6.70286625,6.65087636,6.650295,,,,,6.79714,6.70466125,6.61801,7.32147,,,,,7.336792,1.25456,1.02472,1.46525,,,,,1.49159,-1.17795,-1.17795,-0.395043,,,,,-0.244209,7.38851,7.00304,6.936,,,,,6.95516,6.20577,6.24408,6.27281,,,,,6.54335,8.95431,7.37893,7.94875,,,,,8.27676,5.30316,5.67905,6.47153,,,,,6.87136,9.55086676,9.42666477,9.93906021,,,,,10.04047614,-0.13332148,0.07696904,0.00804303,,,,,-0.09798262,0,0.0,0.0,,,,,0.0,0.15195261,-0.13483449,-0.26124657,,,,,0.13145826,0.307876,0.350026,0.422108,,,,,0.299935,-0.368352,-0.164934,-0.18387,,,,,-0.334754,0.273668,0.130725,0.106901,,,,,0.291994,-0.393397,-0.384845,-0.610254,,,,,-0.00427606,0.425162,0.0983493,-0.0855211,,,,,0.28222,-0.00671952,-0.306043,-0.421497,,,,,0.0439823,0.36015664,0.31001376,0.46340656,,,,,0.31889546
