userid,timestamp,orientation,touch_event_type,touch_x,touch_y,touch_pressure,touch_size,accelerometer_x,accelerometer_y,accelerometer_z
,1741002941857454503,,move,183.543,1443.42,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002941862000000,,move,178.489,1470.93,1,0.000000596046,,,
,1741002941877454503,,move,178.489,1470.93,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002941882000000,,move,168.798,1537.22,1,0.000000596046,,,
,1741002941897454503,,move,168.798,1537.22,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002941916000000,,move,160.972,1676.23,1,0.000000596046,,,
,1741002941917454503,,move,160.972,1676.23,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002941932000000,,move,162.916,1747.08,1,0.000000596046,,,
,1741002941937454503,,move,162.916,1747.08,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002941949000000,,move,169.621,1821.12,1,0.000000596046,,,
,1741002941957454503,,move,169.621,1821.12,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002941966000000,,move,179.605,1890.84,1,0.000000596046,,,
,1741002941977454503,,move,179.605,1890.84,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002941982000000,,move,187.612,1935.43,1,0.000000596046,,,
,1741002941997454503,,move,187.612,1935.43,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002941999000000,,move,192.694,1969.22,1,0.000000596046,,,
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942016000000,,move,193.964,1991.21,1,0.000000596046,,,
,1741002942017454503,,move,193.964,1991.21,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942032000000,,move,193.964,2001.39,1,0.000000596046,,,
,1741002942037454503,,move,193.964,2001.39,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942049000000,,move,196.963,2010.73,1,0.000000596046,,,
,1741002942057454503,,move,196.963,2010.73,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942066000000,,move,198.973,2013.53,1,0.000000596046,,,
,1741002942077454503,,move,198.973,2013.53,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942079000000,,move,203.472,2026.93,1,0.000000596046,,,
,1741002942097454503,,move,203.472,2026.93,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942099000000,,move,207.991,2025.93,1,0.000000596046,,,
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942116000000,,move,214.481,2035.43,1,0.000000596046,,,
,1741002942117454503,,move,214.481,2035.43,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942132000000,,move,224.011,2041.95,1,0.000000596046,,,
,1741002942137454503,,move,224.011,2041.95,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942149000000,,move,240.512,2049.95,1,0.000000596046,,,
,1741002942157454503,,move,240.512,2049.95,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942166000000,,move,266.986,2059.64,1,0.000000596046,,,
,1741002942177454503,,move,266.986,2059.64,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942182000000,,move,291.522,2068.75,1,0.000000596046,,,
,1741002942197454503,,move,291.522,2068.75,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942199000000,,move,326.656,2075.51,1,0.000000596046,,,
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942216000000,,move,361.567,2079.92,1,0.000000596046,,,
,1741002942217454503,,move,361.567,2079.92,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942232000000,,move,406.366,2079.92,1,0.000000596046,,,
,1741002942237454503,,move,406.366,2079.92,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942249000000,,move,462.222,2073.95,1,0.000000596046,,,
,1741002942257454503,,move,462.222,2073.95,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942266000000,,move,528.018,2062.2,1,0.000000596046,,,
,1741002942277454503,,move,528.018,2062.2,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942282000000,,move,588.757,2052.37,1,0.000000596046,,,
,1741002942297454503,,move,588.757,2052.37,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942299000000,,move,643.476,2045.77,1,0.000000596046,,,
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942316000000,,move,694.911,2041.93,1,0.000000596046,,,
,1741002942317454503,,move,694.911,2041.93,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942332000000,,move,742.996,2036.07,1,0.000000596046,,,
,1741002942337454503,,move,742.996,2036.07,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942349000000,,move,777.796,2035.93,1,0.000000596046,,,
,1741002942357454503,,move,777.796,2035.93,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942366000000,,move,808.855,2035.93,1,0.000000596046,,,
,1741002942377454503,,move,808.855,2035.93,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942382000000,,move,834.785,2035.93,1,0.000000596046,,,
,1741002942397454503,,move,834.785,2035.93,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942399000000,,move,840.299,2035.93,1,0.000000596046,,,
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942409000000,,move,841.937,2035.93,1,0.000000596046,,,
,1741002942417454503,,move,841.937,2035.93,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942429000000,,move,845.293,2035.93,1,0.000000596046,,,
,1741002942437454503,,move,845.293,2035.93,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942449000000,,move,849.165,2038.93,1,0.000000596046,,,
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942455000000,,move,851.446,2038.93,1,0.000000596046,,,
,1741002942457454503,,move,851.446,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942477454503,,move,851.446,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942497454503,,move,851.446,2038.93,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942505000000,,up,849.946,2038.93,1,0.000000596046,,,
,1741002942517454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942537454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942557454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942577454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942597454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942617454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942637454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942657454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942677454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942697454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942717454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942737454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942757454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942777454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942797454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942817454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942837454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942857454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942877454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942897454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942917454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942937454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942957454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002942977454503,,up,849.946,2038.93,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002942993000000,,down,196.963,1435.94,1,0.000000596046,,,
,1741002942997454503,,down,196.963,1435.94,1,0.000000596046,0,9.77632,0.812345
,1741002943017454503,,down,196.963,1435.94,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002943030000000,,move,196.963,1438.93,1,0.000000596046,,,
,1741002943037454503,,move,196.963,1438.93,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002943049000000,,move,198.973,1459.24,1,0.000000596046,,,
,1741002943057454503,,move,198.973,1459.24,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002943066000000,,move,201.973,1489.11,1,0.000000596046,,,
,1741002943077454503,,move,201.973,1489.11,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002943082000000,,move,204.972,1561.24,1,0.000000596046,,,
,1741002943097454503,,move,204.972,1561.24,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002943099000000,,move,207.971,1631.99,1,0.000000596046,,,
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002943116000000,,move,207.971,1715.96,1,0.000000596046,,,
,1741002943117454503,,move,207.971,1715.96,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002943132000000,,move,207.971,1800.08,1,0.000000596046,,,
,1741002943137454503,,move,207.971,1800.08,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002943149000000,,move,210.177,1887.58,1,0.000000596046,,,
,1741002943157454503,,move,210.177,1887.58,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002943166000000,,move,209.982,1931.85,1,0.000000596046,,,
,1741002943177454503,,move,209.982,1931.85,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002943182000000,,move,215.98,1971.42,1,0.000000596046,,,
,1741002943197454503,,move,215.98,1971.42,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002943199000000,,move,219.498,1996.89,1,0.000000596046,,,
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002943216000000,,move,220.99,2018.74,1,0.000000596046,,,
,1741002943217454503,,move,220.99,2018.74,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002943232000000,,move,223.989,2026.36,1,0.000000596046,,,
,1741002943237454503,,move,223.989,2026.36,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002943249000000,,move,223.989,2028.2,1,0.000000596046,,,
,1741002943257454503,,move,223.989,2028.2,1,0.000000596046,0,9.77632,0.812345
,1741002943277454503,,move,223.989,2028.2,1,0.000000596046,0,9.77632,0.812345
,1741002943297454503,,move,223.989,2028.2,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002943315000000,,move,223.989,2030.93,1,0.000000596046,,,
,1741002943317454503,,move,223.989,2030.93,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002943332000000,,move,223.989,2034.25,1,0.000000596046,,,
,1741002943337454503,,move,223.989,2034.25,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002943348000000,,move,223.989,2040.43,1,0.000000596046,,,
,1741002943357454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943377454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943397454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943417454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943437454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943457454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943477454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943497454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943517454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943537454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943557454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943577454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943597454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943617454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943637454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943657454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943677454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943697454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943717454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943737454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943757454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943777454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943797454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943817454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943837454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943857454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943877454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943897454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943917454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943937454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943957454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943977454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002943997454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002944017454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002944037454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002944057454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002944077454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002944097454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002944117454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002944137454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
,1741002944157454503,,move,223.989,2040.43,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002944160000000,,up,223.989,2038.93,1,0.000000596046,,,
,1741002944177454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944197454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944217454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944237454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944257454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944277454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944297454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944317454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944337454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944357454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944377454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944397454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944417454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944437454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944457454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944477454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944497454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944517454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944537454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944557454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944577454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944597454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944617454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944637454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944657454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944677454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944697454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944717454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944737454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944757454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944777454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944797454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944817454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944837454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944857454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944877454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944897454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944917454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944937454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944957454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944977454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002944997454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002945017454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002945037454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002945057454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002945077454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002945097454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002945117454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002945137454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002945157454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002945177454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002945197454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002945217454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002945237454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
,1741002945257454503,,up,223.989,2038.93,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945260000000,,down,555.952,1753.93,1,0.000000596046,,,
,1741002945277454503,,down,555.952,1753.93,1,0.000000596046,0,9.77632,0.812345
,1741002945297454503,,down,555.952,1753.93,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945299000000,,move,569.441,1738.46,1,0.000000596046,,,
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945316000000,,move,602.131,1710.51,1,0.000000596046,,,
,1741002945317454503,,move,602.131,1710.51,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945332000000,,move,636.357,1681.94,1,0.000000596046,,,
,1741002945337454503,,move,636.357,1681.94,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945349000000,,move,689.35,1642.15,1,0.000000596046,,,
,1741002945357454503,,move,689.35,1642.15,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945366000000,,move,718.71,1615.12,1,0.000000596046,,,
,1741002945377454503,,move,718.71,1615.12,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945382000000,,move,761.03,1563.72,1,0.000000596046,,,
,1741002945397454503,,move,761.03,1563.72,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945399000000,,move,780.461,1537.73,1,0.000000596046,,,
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945416000000,,move,800.115,1509.77,1,0.000000596046,,,
,1741002945417454503,,move,800.115,1509.77,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945432000000,,move,813.473,1494.78,1,0.000000596046,,,
,1741002945437454503,,move,813.473,1494.78,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945449000000,,move,830.691,1477.06,1,0.000000596046,,,
,1741002945457454503,,move,830.691,1477.06,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945466000000,,move,843.567,1463.31,1,0.000000596046,,,
,1741002945477454503,,move,843.567,1463.31,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945482000000,,move,849.494,1458.23,1,0.000000596046,,,
,1741002945497454503,,move,849.494,1458.23,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945499000000,,move,852.098,1454.79,1,0.000000596046,,,
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945516000000,,move,859.91,1451.93,1,0.000000596046,,,
,1741002945517454503,,move,859.91,1451.93,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945530000000,,move,863.97,1451.93,1,0.000000596046,,,
,1741002945537454503,,move,863.97,1451.93,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945549000000,,move,867.523,1457.21,1,0.000000596046,,,
,1741002945557454503,,move,867.523,1457.21,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945566000000,,move,873.673,1465.66,1,0.000000596046,,,
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945577000000,,move,873.94,1468.93,1,0.000000596046,,,
,1741002945577454503,,move,873.94,1468.93,1,0.000000596046,0,9.77632,0.812345
,1741002945597454503,,move,873.94,1468.93,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945599000000,,move,876.973,1481.29,1,0.000000596046,,,
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945616000000,,move,881.397,1500.01,1,0.000000596046,,,
,1741002945617454503,,move,881.397,1500.01,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945632000000,,move,881.949,1532.88,1,0.000000596046,,,
,1741002945637454503,,move,881.949,1532.88,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945649000000,,move,879.033,1580.79,1,0.000000596046,,,
,1741002945657454503,,move,879.033,1580.79,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945666000000,,move,867.637,1623.49,1,0.000000596046,,,
,1741002945677454503,,move,867.637,1623.49,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945682000000,,move,850.664,1670.03,1,0.000000596046,,,
,1741002945697454503,,move,850.664,1670.03,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945699000000,,move,833.553,1707.23,1,0.000000596046,,,
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945716000000,,move,820.38,1731.84,1,0.000000596046,,,
,1741002945717454503,,move,820.38,1731.84,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945732000000,,move,801.66,1759,1,0.000000596046,,,
,1741002945737454503,,move,801.66,1759,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945749000000,,move,775.106,1792.77,1,0.000000596046,,,
,1741002945757454503,,move,775.106,1792.77,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945766000000,,move,752.188,1821.68,1,0.000000596046,,,
,1741002945777454503,,move,752.188,1821.68,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945782000000,,move,731.5,1850.79,1,0.000000596046,,,
,1741002945797454503,,move,731.5,1850.79,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945799000000,,move,715.219,1872.76,1,0.000000596046,,,
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945816000000,,move,700.887,1887.04,1,0.000000596046,,,
,1741002945817454503,,move,700.887,1887.04,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945832000000,,move,682.257,1905.09,1,0.000000596046,,,
,1741002945837454503,,move,682.257,1905.09,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945849000000,,move,644.32,1932.12,1,0.000000596046,,,
,1741002945857454503,,move,644.32,1932.12,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945866000000,,move,616.22,1946.26,1,0.000000596046,,,
,1741002945877454503,,move,616.22,1946.26,1,0.000000596046,0,9.77632,0.812345
OCjGXwmPObXogwujB7zYbKRHOQI3,1741002945882000000,,move,577.123,1961.47,1,0.000000596046,,,
,1741002945897454503,,move,577.123,1961.47,1,0.000000596046,0,9.77632,0.812345
